397,ACBX02000014.1230.2749,98.18,220,3,1,3,222,356,138,3e-110,396
397,L16472.1.1513,93.49,215,13,1,3,217,362,149,2e-83,307
397,AB547702.1.1491,93.49,215,13,1,3,217,354,141,2e-83,307
397,AB547676.1.1493,98.68,152,2,0,3,154,354,203,7e-77,285
397,L16476.1.1474,98.03,152,3,0,3,154,362,211,4e-75,280
397,FJ545434.1.1453,98.66,149,2,0,3,151,336,188,4e-75,280
435,ACBX02000017.22857.24376,97.2,214,6,0,3,216,356,143,3e-104,377
435,ACBX02000025.1.1217,97.2,214,6,0,3,216,356,143,3e-104,377
435,AB649279.1.1493,97.2,214,6,0,3,216,356,143,3e-104,377
435,AB064923.1.1494,97.2,214,6,0,3,216,356,143,3e-104,377
435,ACBX02000014.1230.2749,96.73,214,7,0,3,216,356,143,6e-102,369
435,L16472.1.1513,94.5,218,8,4,3,218,362,147,8e-83,305
435,AB547702.1.1491,94.5,218,8,4,3,218,354,139,8e-83,305
435,FJ545434.1.1453,99.33,149,1,0,3,151,336,188,2e-77,287
435,EU126661.1.1453,99.33,149,1,0,3,151,336,188,2e-77,287
435,CP002123.962840.964317,99.33,149,1,0,3,151,364,216,2e-77,287
440,ACBX02000025.1.1217,99.09,220,2,0,3,222,356,137,2e-117,420
440,ACBX02000017.22857.24376,99.09,219,2,0,3,221,356,138,7e-117,418
440,AB649279.1.1493,99.09,219,2,0,3,221,356,138,7e-117,418
440,AB064923.1.1494,99.09,219,2,0,3,221,356,138,7e-117,418
440,ACBX02000014.1230.2749,98.63,219,3,0,3,221,356,138,2e-114,410
440,L16472.1.1513,98.68,152,2,0,3,154,362,211,7e-77,285
440,AB547702.1.1491,98.68,152,2,0,3,154,354,203,7e-77,285
440,AB547676.1.1493,98.68,152,2,0,3,154,354,203,7e-77,285
440,L16476.1.1474,98.03,152,3,0,3,154,362,211,4e-75,280
440,FJ545434.1.1453,98.66,149,2,0,3,151,336,188,4e-75,280
443,AB616131.1.1467,98.98,293,1,2,3,295,342,52,8e-154,541
443,AB011816.1.1463,98.98,293,1,2,3,295,342,52,8e-154,541
443,AAVN02000009.318.1803,98.98,293,1,2,3,295,342,52,8e-154,541
443,AAVN02000007.139898.141384,98.98,293,1,2,3,295,342,52,8e-154,541
443,AAVN02000013.41003.42488,98.98,293,1,2,3,295,342,52,8e-154,541
443,AAVN02000007.3232.4717,98.98,293,1,2,3,295,342,52,8e-154,541
443,ABXH02000033.22176.23668,92.51,267,18,2,3,268,343,78,9e-98,355
443,ABXH02000037.458.1953,92.51,267,18,2,3,268,343,78,9e-98,355
443,AB558489.1.1466,92.51,267,18,2,3,268,343,78,9e-98,355
443,ABXJ01000150.1579.3071,92.13,267,19,2,3,268,343,78,2e-95,347
444,AB616131.1.1467,97.95,293,4,2,3,295,342,52,1e-146,517
444,AB011816.1.1463,97.95,293,4,2,3,295,342,52,1e-146,517
444,AAVN02000009.318.1803,97.95,293,4,2,3,295,342,52,1e-146,517
444,AAVN02000007.139898.141384,97.95,293,4,2,3,295,342,52,1e-146,517
444,AAVN02000013.41003.42488,97.95,293,4,2,3,295,342,52,1e-146,517
444,AAVN02000007.3232.4717,97.95,293,4,2,3,295,342,52,1e-146,517
444,ABXH02000033.22176.23668,92.52,294,19,3,3,295,343,52,1e-106,385
444,ABXH02000037.458.1953,92.52,294,19,3,3,295,343,52,1e-106,385
444,AB558489.1.1466,92.52,294,19,3,3,295,343,52,1e-106,385
444,ABXJ01000150.1579.3071,91.84,294,21,3,3,295,343,52,6e-102,369
471,AB616131.1.1467,97.96,294,6,0,3,296,342,49,5e-152,535
471,AB011816.1.1463,97.96,294,6,0,3,296,342,49,5e-152,535
471,AAVN02000009.318.1803,97.96,294,6,0,3,296,342,49,5e-152,535
471,AAVN02000007.139898.141384,97.96,294,6,0,3,296,342,49,5e-152,535
471,AAVN02000013.41003.42488,97.96,294,6,0,3,296,342,49,5e-152,535
471,AAVN02000007.3232.4717,97.96,294,6,0,3,296,342,49,5e-152,535
471,ABXH02000033.22176.23668,92.54,295,21,1,3,296,343,49,4e-112,402
471,ABXH02000037.458.1953,92.54,295,21,1,3,296,343,49,4e-112,402
471,AB558489.1.1466,92.54,295,21,1,3,296,343,49,4e-112,402
471,ABXJ01000150.1579.3071,91.53,295,24,1,3,296,343,49,6e-105,379
542,ABXH02000033.22176.23668,91.81,293,24,0,3,295,343,51,2e-108,391
542,ABXH02000037.458.1953,91.81,293,24,0,3,295,343,51,2e-108,391
542,AB558489.1.1466,91.81,293,24,0,3,295,343,51,2e-108,391
542,ABXJ01000150.1579.3071,89.8,294,28,2,3,295,343,51,5e-90,329
542,AB558488.1.1466,89.8,294,28,2,3,295,343,51,5e-90,329
542,AB601001.1.1469,89.08,293,32,0,3,295,343,51,2e-89,327
542,AB490807.1.1491,89.08,293,32,0,3,295,334,42,2e-89,327
542,AB031063.1.1459,90.1,293,26,3,3,295,340,51,2e-89,327
542,AB031061.1.1458,89.12,294,26,5,3,295,339,51,1e-78,291
542,AB616131.1.1467,86.69,293,38,1,3,295,342,51,3e-70,264
590,FN178465.1.1428,92.69,260,18,1,3,262,326,68,2e-98,357
590,FN178466.1.1428,92.69,260,18,1,3,262,326,68,2e-98,357
590,AF292374.1.1437,92.69,260,18,1,3,262,326,68,2e-98,357
590,FN178463.1.1428,92.31,260,19,1,3,262,326,68,6e-96,349
590,FN178464.1.1428,91.92,260,20,1,3,262,326,68,1e-93,341
590,CP002106.159965.161467,91.92,260,20,1,3,262,346,88,1e-93,341
590,AY005814.1.1481,91.92,260,20,1,3,262,326,68,1e-93,341
590,AF292373.1.1470,91.92,260,20,1,3,262,326,68,1e-93,341
590,Y17195.1.1351,95.42,131,6,0,3,133,330,200,9e-55,212
590,X67148.1.1454,95.42,131,6,0,3,133,356,226,9e-55,212
590,X67148.1.1454,100,34,0,0,229,262,130,97,3e-11,67.9
591,FN178465.1.1428,92.34,261,18,2,3,263,326,68,4e-94,343
591,FN178466.1.1428,92.34,261,18,2,3,263,326,68,4e-94,343
591,AF292374.1.1437,92.34,261,18,2,3,263,326,68,4e-94,343
591,FN178463.1.1428,91.95,261,19,2,3,263,326,68,9e-92,335
591,FN178464.1.1428,91.57,261,20,2,3,263,326,68,2e-89,327
591,CP002106.159965.161467,91.57,261,20,2,3,263,346,88,2e-89,327
591,AY005814.1.1481,91.57,261,20,2,3,263,326,68,2e-89,327
591,AF292373.1.1470,91.57,261,20,2,3,263,326,68,2e-89,327
591,Y17195.1.1351,95.42,131,6,0,3,133,330,200,9e-55,212
591,Y17195.1.1351,100,38,0,0,226,263,109,72,1e-13,75.8
591,X67148.1.1454,95.42,131,6,0,3,133,356,226,9e-55,212
591,X67148.1.1454,100,38,0,0,226,263,134,97,1e-13,75.8
607,FN178465.1.1428,92.69,260,18,1,3,262,326,68,2e-98,357
607,FN178466.1.1428,92.69,260,18,1,3,262,326,68,2e-98,357
607,AF292374.1.1437,92.69,260,18,1,3,262,326,68,2e-98,357
607,FN178463.1.1428,92.31,260,19,1,3,262,326,68,6e-96,349
607,FN178464.1.1428,91.92,260,20,1,3,262,326,68,1e-93,341
607,CP002106.159965.161467,91.92,260,20,1,3,262,346,88,1e-93,341
607,AY005814.1.1481,91.92,260,20,1,3,262,326,68,1e-93,341
607,AF292373.1.1470,91.92,260,20,1,3,262,326,68,1e-93,341
607,CP001721.1457029.1458528,85.38,260,37,1,3,262,346,88,5e-53,206
607,AF292372.1.1425,85.38,260,37,1,3,262,326,68,5e-53,206
1157,X83935.1.1436,98.33,239,4,0,3,241,332,94,5e-124,442
1157,CR626927.5128421.5129953,98.33,239,4,0,3,241,362,124,5e-124,442
1157,CR626927.4658273.4659805,98.33,239,4,0,3,241,362,124,5e-124,442
1157,CR626927.4413866.4415398,98.33,239,4,0,3,241,362,124,5e-124,442
1157,CR626927.3854670.3856202,98.33,239,4,0,3,241,362,124,5e-124,442
1157,CR626927.3205531.3207063,98.33,239,4,0,3,241,362,124,5e-124,442
1157,CR626927.4600342.4601874,98.33,239,4,0,3,241,362,124,5e-124,442
1157,AB510701.1.1490,98.33,239,4,0,3,241,353,115,5e-124,442
1157,AB050106.1.1404,98.33,239,4,0,3,241,350,112,5e-124,442
1157,AF133539.1.1479,97.91,239,5,0,3,241,345,107,1e-121,434
1167,ACBX02000017.22857.24376,95.96,223,8,1,3,225,356,135,4e-100,363
1167,AB649279.1.1493,95.96,223,8,1,3,225,356,135,4e-100,363
1167,AB064923.1.1494,95.52,223,9,1,3,225,356,135,6e-99,359
1167,ACBX02000025.1.1217,95.91,220,8,1,3,222,356,138,2e-98,357
1167,ACBX02000014.1230.2749,95.52,223,9,1,3,225,356,135,9e-98,355
1167,L16472.1.1513,93.02,215,15,0,3,217,362,148,2e-83,307
1167,AB547702.1.1491,93.02,215,15,0,3,217,354,140,2e-83,307
1167,AB547676.1.1493,98.68,151,2,0,3,153,354,204,3e-76,283
1167,FJ545434.1.1453,98.05,154,3,0,3,156,336,183,1e-75,281
1167,EU126661.1.1453,98.05,154,3,0,3,156,336,183,1e-75,281
1468,X83935.1.1436,97.65,255,6,0,3,257,332,78,8e-129,458
1468,CR626927.5128421.5129953,97.65,255,6,0,3,257,362,108,8e-129,458
1468,CR626927.4658273.4659805,97.65,255,6,0,3,257,362,108,8e-129,458
1468,CR626927.4413866.4415398,97.65,255,6,0,3,257,362,108,8e-129,458
1468,CR626927.3854670.3856202,97.65,255,6,0,3,257,362,108,8e-129,458
1468,CR626927.3205531.3207063,97.65,255,6,0,3,257,362,108,8e-129,458
1468,CR626927.4600342.4601874,97.65,255,6,0,3,257,362,108,8e-129,458
1468,AB510701.1.1490,97.65,255,6,0,3,257,353,99,8e-129,458
1468,AB050106.1.1404,97.65,255,6,0,3,257,350,96,8e-129,458
1468,AF133539.1.1479,97.25,255,7,0,3,257,345,91,2e-126,450
1843,ACBX02000025.1.1217,96.36,220,8,0,3,222,356,137,4e-103,373
1843,ACBX02000017.22857.24376,96.35,219,8,0,3,221,356,138,2e-102,371
1843,AB649279.1.1493,96.35,219,8,0,3,221,356,138,2e-102,371
1843,AB064923.1.1494,96.35,219,8,0,3,221,356,138,2e-102,371
1843,ACBX02000014.1230.2749,95.89,219,9,0,3,221,356,138,4e-100,363
1843,L16472.1.1513,93.84,211,11,2,3,212,362,153,5e-81,299
1843,AB547702.1.1491,93.84,211,11,2,3,212,354,145,5e-81,299
1843,FJ545434.1.1453,99.33,149,1,0,3,151,336,188,2e-77,287
1843,EU126661.1.1453,99.33,149,1,0,3,151,336,188,2e-77,287
1843,CP002123.962840.964317,99.33,149,1,0,3,151,364,216,2e-77,287
2552,ACBX02000017.22857.24376,98.65,223,3,0,3,225,356,134,7e-117,418
2552,AB649279.1.1493,98.65,223,3,0,3,225,356,134,7e-117,418
2552,ACBX02000025.1.1217,99.53,213,1,0,3,215,356,144,1e-115,414
2552,AB064923.1.1494,99.53,213,1,0,3,215,356,144,1e-115,414
2552,ACBX02000014.1230.2749,98.21,223,4,0,3,225,356,134,2e-114,410
2552,L16472.1.1513,94.31,211,10,2,3,212,362,153,2e-83,307
2552,AB547702.1.1491,94.31,211,10,2,3,212,354,145,2e-83,307
2552,AB547676.1.1493,98.68,152,2,0,3,154,354,203,7e-77,285
2552,L16476.1.1474,98.03,152,3,0,3,154,362,211,4e-75,280
2552,FJ545434.1.1453,98.66,149,2,0,3,151,336,188,4e-75,280
2696,X96966.1.1487,100,190,0,0,3,192,336,147,2e-104,377
2696,X96963.1.1488,100,190,0,0,3,192,337,148,2e-104,377
2696,KC768786.1.1369,100,190,0,0,3,192,282,93,2e-104,377
2696,HG798904.1.1427,100,190,0,0,3,192,280,91,2e-104,377
2696,HG798906.1.1427,100,190,0,0,3,192,280,91,2e-104,377
2696,FR870445.1.1530,100,190,0,0,3,192,336,147,2e-104,377
2696,EU014689.1.1541,100,190,0,0,3,192,355,166,2e-104,377
2696,CU928158.3839527.3841068,100,190,0,0,3,192,356,167,2e-104,377
2696,CU928158.3715817.3717358,100,190,0,0,3,192,356,167,2e-104,377
2696,CU928158.3343314.3344855,100,190,0,0,3,192,356,167,2e-104,377
2749,X83935.1.1436,97.89,284,6,0,3,286,332,49,4e-146,515
2749,CR626927.5128421.5129953,97.89,284,6,0,3,286,362,79,4e-146,515
2749,CR626927.4658273.4659805,97.89,284,6,0,3,286,362,79,4e-146,515
2749,CR626927.4413866.4415398,97.89,284,6,0,3,286,362,79,4e-146,515
2749,CR626927.3854670.3856202,97.89,284,6,0,3,286,362,79,4e-146,515
2749,CR626927.3205531.3207063,97.89,284,6,0,3,286,362,79,4e-146,515
2749,CR626927.4600342.4601874,97.89,284,6,0,3,286,362,79,4e-146,515
2749,AB510701.1.1490,97.89,284,6,0,3,286,353,70,4e-146,515
2749,AB050106.1.1404,97.89,284,6,0,3,286,350,67,4e-146,515
2749,AF133539.1.1479,97.54,284,7,0,3,286,345,62,1e-143,507
2898,X96966.1.1487,99.51,203,0,1,3,205,336,135,3e-107,387
2898,X96963.1.1488,99.51,203,0,1,3,205,337,136,3e-107,387
2898,KC768786.1.1369,99.51,203,0,1,3,205,282,81,3e-107,387
2898,HG798904.1.1427,99.51,203,0,1,3,205,280,79,3e-107,387
2898,HG798906.1.1427,99.51,203,0,1,3,205,280,79,3e-107,387
2898,FR870445.1.1530,99.51,203,0,1,3,205,336,135,3e-107,387
2898,EU014689.1.1541,99.51,203,0,1,3,205,355,154,3e-107,387
2898,CU928158.3839527.3841068,99.51,203,0,1,3,205,356,155,3e-107,387
2898,CU928158.3715817.3717358,99.51,203,0,1,3,205,356,155,3e-107,387
2898,CU928158.3343314.3344855,99.51,203,0,1,3,205,356,155,3e-107,387
2942,AF186071.1.1509,99.57,231,1,0,3,233,345,115,2e-126,450
2942,AB639142.1.1524,99.57,231,1,0,3,233,368,138,2e-126,450
2942,AY355138.1.1396,99.13,231,2,0,3,233,303,73,5e-124,442
2942,AF186072.1.1492,98.27,231,4,0,3,233,337,107,3e-119,426
2942,AB639141.1.1524,98.27,231,4,0,3,233,368,138,3e-119,426
2942,EU096495.1.1449,93.97,232,12,2,3,233,329,99,3e-91,333
2942,AY355140.1.1402,95.19,208,10,0,3,210,319,112,3e-91,333
2942,EF108443.1.1344,93.75,208,13,0,3,210,255,48,5e-84,309
2942,AUAN01000035.1.1363,98.19,166,3,0,3,168,188,23,7e-83,305
2942,X84005.1.1513,93.27,208,14,0,3,210,346,139,1e-81,301
3148,X83935.1.1436,98.94,282,3,0,3,284,332,51,4e-152,535
3148,CR626927.5128421.5129953,98.94,282,3,0,3,284,362,81,4e-152,535
3148,CR626927.4658273.4659805,98.94,282,3,0,3,284,362,81,4e-152,535
3148,CR626927.4413866.4415398,98.94,282,3,0,3,284,362,81,4e-152,535
3148,CR626927.3854670.3856202,98.94,282,3,0,3,284,362,81,4e-152,535
3148,CR626927.3205531.3207063,98.94,282,3,0,3,284,362,81,4e-152,535
3148,CR626927.4600342.4601874,98.94,282,3,0,3,284,362,81,4e-152,535
3148,AB510701.1.1490,98.94,282,3,0,3,284,353,72,4e-152,535
3148,AB050106.1.1404,98.94,282,3,0,3,284,350,69,4e-152,535
3148,AF133539.1.1479,98.58,282,4,0,3,284,345,64,1e-149,527
3215,X83935.1.1436,98.47,262,4,0,3,264,332,71,9e-138,488
3215,CR626927.5128421.5129953,98.47,262,4,0,3,264,362,101,9e-138,488
3215,CR626927.4658273.4659805,98.47,262,4,0,3,264,362,101,9e-138,488
3215,CR626927.4413866.4415398,98.47,262,4,0,3,264,362,101,9e-138,488
3215,CR626927.3854670.3856202,98.47,262,4,0,3,264,362,101,9e-138,488
3215,CR626927.3205531.3207063,98.47,262,4,0,3,264,362,101,9e-138,488
3215,CR626927.4600342.4601874,98.47,262,4,0,3,264,362,101,9e-138,488
3215,AB510701.1.1490,98.47,262,4,0,3,264,353,92,9e-138,488
3215,AB050106.1.1404,98.47,262,4,0,3,264,350,89,9e-138,488
3215,AF133539.1.1479,98.09,262,5,0,3,264,345,84,2e-135,480
3790,X83935.1.1436,98.13,268,5,0,3,270,332,65,6e-139,492
3790,CR626927.5128421.5129953,98.13,268,5,0,3,270,362,95,6e-139,492
3790,CR626927.4658273.4659805,98.13,268,5,0,3,270,362,95,6e-139,492
3790,CR626927.4413866.4415398,98.13,268,5,0,3,270,362,95,6e-139,492
3790,CR626927.3854670.3856202,98.13,268,5,0,3,270,362,95,6e-139,492
3790,CR626927.3205531.3207063,98.13,268,5,0,3,270,362,95,6e-139,492
3790,CR626927.4600342.4601874,98.13,268,5,0,3,270,362,95,6e-139,492
3790,AB510701.1.1490,98.13,268,5,0,3,270,353,86,6e-139,492
3790,AB050106.1.1404,98.13,268,5,0,3,270,350,83,6e-139,492
3790,AF133539.1.1479,97.76,268,6,0,3,270,345,78,1e-136,484
3817,ACBX02000017.22857.24376,99.1,221,1,1,3,222,356,136,1e-115,414
3817,AB649279.1.1493,99.1,221,1,1,3,222,356,136,1e-115,414
3817,ACBX02000025.1.1217,99.09,219,1,1,3,220,356,138,2e-114,410
3817,AB064923.1.1494,99.09,219,1,1,3,220,356,138,2e-114,410
3817,ACBX02000014.1230.2749,98.64,221,2,1,3,222,356,136,3e-113,406
3817,L16472.1.1513,94.31,211,9,3,3,211,362,153,5e-81,299
3817,AB547702.1.1491,94.31,211,9,3,3,211,354,145,5e-81,299
3817,FJ545434.1.1453,98.66,149,1,1,3,150,336,188,1e-72,272
3817,EU126661.1.1453,98.66,149,1,1,3,150,336,188,1e-72,272
3817,CP002123.962840.964317,98.66,149,1,1,3,150,364,216,1e-72,272
3876,AJ413954.1.1462,96.48,227,8,0,3,229,342,116,2e-107,387
3876,AJ518869.1.1428,92.17,217,17,0,3,219,318,102,7e-80,295
3876,GU562446.1.1426,91.71,217,18,0,3,219,303,87,2e-77,287
3876,AB125279.1.1447,94,150,9,0,3,152,336,187,5e-59,226
3876,JF750939.1.1409,96.18,131,5,0,3,133,319,189,3e-57,220
3876,JF750939.1.1409,97.5,40,1,0,183,222,141,102,2e-12,71.9
3876,EU158190.1.1510,96.18,131,5,0,3,133,361,231,3e-57,220
3876,EU158190.1.1510,88.1,42,5,0,181,222,185,144,4e-04,44.1
3876,AJ315980.1.1393,96.18,131,5,0,3,133,335,205,3e-57,220
3876,AJ315980.1.1393,87.5,40,5,0,183,222,155,116,0.007,40.1
3876,AJ305238.1.1505,96.18,131,5,0,3,133,362,232,3e-57,220
3876,ABGD02000032.3011.4523,96.18,131,5,0,3,133,364,234,3e-57,220
3876,ABGD02000032.3011.4523,87.5,40,5,0,183,222,184,145,0.007,40.1
3876,ABGD02000031.941.2453,96.18,131,5,0,3,133,364,234,3e-57,220
3876,ABGD02000031.941.2453,87.5,40,5,0,183,222,184,145,0.007,40.1
4144,X83935.1.1436,99.63,268,1,0,3,270,332,65,2e-148,523
4144,CR626927.5128421.5129953,99.63,268,1,0,3,270,362,95,2e-148,523
4144,CR626927.4658273.4659805,99.63,268,1,0,3,270,362,95,2e-148,523
4144,CR626927.4413866.4415398,99.63,268,1,0,3,270,362,95,2e-148,523
4144,CR626927.3854670.3856202,99.63,268,1,0,3,270,362,95,2e-148,523
4144,CR626927.3205531.3207063,99.63,268,1,0,3,270,362,95,2e-148,523
4144,CR626927.4600342.4601874,99.63,268,1,0,3,270,362,95,2e-148,523
4144,AB510701.1.1490,99.63,268,1,0,3,270,353,86,2e-148,523
4144,AB050106.1.1404,99.63,268,1,0,3,270,350,83,2e-148,523
4144,AF133539.1.1479,99.25,268,2,0,3,270,345,78,4e-146,515
4184,X83935.1.1436,98.17,273,4,1,3,275,332,61,1e-139,494
4184,CR626927.5128421.5129953,98.17,273,4,1,3,275,362,91,1e-139,494
4184,CR626927.4658273.4659805,98.17,273,4,1,3,275,362,91,1e-139,494
4184,CR626927.4413866.4415398,98.17,273,4,1,3,275,362,91,1e-139,494
4184,CR626927.3854670.3856202,98.17,273,4,1,3,275,362,91,1e-139,494
4184,CR626927.3205531.3207063,98.17,273,4,1,3,275,362,91,1e-139,494
4184,CR626927.4600342.4601874,98.17,273,4,1,3,275,362,91,1e-139,494
4184,AB510701.1.1490,98.17,273,4,1,3,275,353,82,1e-139,494
4184,AB050106.1.1404,98.17,273,4,1,3,275,350,79,1e-139,494
4184,AF133539.1.1479,97.8,273,5,1,3,275,345,74,4e-137,486
4187,X83935.1.1436,98.54,274,4,0,3,276,332,59,6e-145,511
4187,CR626927.5128421.5129953,98.54,274,4,0,3,276,362,89,6e-145,511
4187,CR626927.4658273.4659805,98.54,274,4,0,3,276,362,89,6e-145,511
4187,CR626927.4413866.4415398,98.54,274,4,0,3,276,362,89,6e-145,511
4187,CR626927.3854670.3856202,98.54,274,4,0,3,276,362,89,6e-145,511
4187,CR626927.3205531.3207063,98.54,274,4,0,3,276,362,89,6e-145,511
4187,CR626927.4600342.4601874,98.54,274,4,0,3,276,362,89,6e-145,511
4187,AB510701.1.1490,98.54,274,4,0,3,276,353,80,6e-145,511
4187,AB050106.1.1404,98.54,274,4,0,3,276,350,77,6e-145,511
4187,AF133539.1.1479,98.18,274,5,0,3,276,345,72,2e-142,504
4507,X83935.1.1436,98.56,277,4,0,4,280,332,56,1e-146,517
4507,CR626927.5128421.5129953,98.56,277,4,0,4,280,362,86,1e-146,517
4507,CR626927.4658273.4659805,98.56,277,4,0,4,280,362,86,1e-146,517
4507,CR626927.4413866.4415398,98.56,277,4,0,4,280,362,86,1e-146,517
4507,CR626927.3854670.3856202,98.56,277,4,0,4,280,362,86,1e-146,517
4507,CR626927.3205531.3207063,98.56,277,4,0,4,280,362,86,1e-146,517
4507,CR626927.4600342.4601874,98.56,277,4,0,4,280,362,86,1e-146,517
4507,AB510701.1.1490,98.56,277,4,0,4,280,353,77,1e-146,517
4507,AB050106.1.1404,98.56,277,4,0,4,280,350,74,1e-146,517
4507,AF133539.1.1479,98.19,277,5,0,4,280,345,69,2e-144,509
4538,X83935.1.1436,99.26,270,2,0,11,280,325,56,3e-147,519
4538,CR626927.5128421.5129953,99.26,270,2,0,11,280,355,86,3e-147,519
4538,CR626927.4658273.4659805,99.26,270,2,0,11,280,355,86,3e-147,519
4538,CR626927.4413866.4415398,99.26,270,2,0,11,280,355,86,3e-147,519
4538,CR626927.3854670.3856202,99.26,270,2,0,11,280,355,86,3e-147,519
4538,CR626927.3205531.3207063,99.26,270,2,0,11,280,355,86,3e-147,519
4538,CR626927.4600342.4601874,99.26,270,2,0,11,280,355,86,3e-147,519
4538,AB510701.1.1490,99.26,270,2,0,11,280,346,77,3e-147,519
4538,AB050106.1.1404,99.26,270,2,0,11,280,343,74,3e-147,519
4538,AF133539.1.1479,98.89,270,3,0,11,280,338,69,6e-145,511
4677,X83935.1.1436,99.28,278,1,1,3,280,332,56,1e-149,527
4677,CR626927.5128421.5129953,99.28,278,1,1,3,280,362,86,1e-149,527
4677,CR626927.4658273.4659805,99.28,278,1,1,3,280,362,86,1e-149,527
4677,CR626927.4413866.4415398,99.28,278,1,1,3,280,362,86,1e-149,527
4677,CR626927.3854670.3856202,99.28,278,1,1,3,280,362,86,1e-149,527
4677,CR626927.3205531.3207063,99.28,278,1,1,3,280,362,86,1e-149,527
4677,CR626927.4600342.4601874,99.28,278,1,1,3,280,362,86,1e-149,527
4677,AB510701.1.1490,99.28,278,1,1,3,280,353,77,1e-149,527
4677,AB050106.1.1404,99.28,278,1,1,3,280,350,74,1e-149,527
4677,AF133539.1.1479,98.92,278,2,1,3,280,345,69,3e-147,519
4765,X83935.1.1436,99.27,274,2,0,3,276,332,59,1e-149,527
4765,CR626927.5128421.5129953,99.27,274,2,0,3,276,362,89,1e-149,527
4765,CR626927.4658273.4659805,99.27,274,2,0,3,276,362,89,1e-149,527
4765,CR626927.4413866.4415398,99.27,274,2,0,3,276,362,89,1e-149,527
4765,CR626927.3854670.3856202,99.27,274,2,0,3,276,362,89,1e-149,527
4765,CR626927.3205531.3207063,99.27,274,2,0,3,276,362,89,1e-149,527
4765,CR626927.4600342.4601874,99.27,274,2,0,3,276,362,89,1e-149,527
4765,AB510701.1.1490,99.27,274,2,0,3,276,353,80,1e-149,527
4765,AB050106.1.1404,99.27,274,2,0,3,276,350,77,1e-149,527
4765,AF133539.1.1479,98.91,274,3,0,3,276,345,72,3e-147,519
5052,X96966.1.1487,99.54,217,0,1,3,218,336,120,1e-115,414
5052,X96963.1.1488,99.54,217,0,1,3,218,337,121,1e-115,414
